,Name,Category,Number of Followers,Account created Date,Number of Likes,TwitterHandle,Content,RetweetCount,Location
4612,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,45231,https://twitter.com/jairbolsonaro,"Você é grato às pessoas que te ajudaram na vida? Tenho certeza que não cheguei até aqui só. Na política meu 1° sincero apoio veio de um hoje aposentado desembargador, Dr. Egas, que em 88 me forneceu 33 mil xerox, além de apoio moral. Ali todo meu material p/ divulgação (vereador) https://t.co/j0OfZWtXoH",6652,"Brasília, Brasil"
4613,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,71367,https://twitter.com/jairbolsonaro,"- Luis Ernesto Lacombe, ex-Globo, fala do Governo Jair Bolsonaro e o que poderia ser do Brasil caso o outro fosse vitorioso. https://t.co/YhzJlXMq3d",14475,"Brasília, Brasil"
4614,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,42605,https://twitter.com/jairbolsonaro,"- COMPRAS no PARAGUAI.

- A partir de 01/janeiro/2020 o limite de compras adquiridas no exterior, que adentrem ao Brasil por via terrestre, fluvial ou lacustre, passam de U$ 300,00 para U$ 500,00.

- A nova Portaria 601-MF de 12/nov/19 altera a Portaria 440-MF de 30/jul/2010. https://t.co/AdCFHe3oDC",6076,"Brasília, Brasil"
4615,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,50281,https://twitter.com/jairbolsonaro,"- Uma conversa descontraída com Renato Gaucho, falando de Brasil e futebol.

- Amanhã, na Vila, verei o clássico SanSão. Um abraço às torcidas do Santos e São Paulo! https://t.co/TaHgJNILjs",7279,"Brasília, Brasil"
4616,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,16473,https://twitter.com/jairbolsonaro,- Amanhã à tarde estarei na Vila Belmiro para o jogo Santos x São Paulo. 👍,1499,"Brasília, Brasil"
4617,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,32502,https://twitter.com/jairbolsonaro,- Você confia nas urnas eletrônicas?Podemos acreditar no resultado do 1° turno de 2018? Como dirimir essas dúvidas? https://t.co/eceR8F94Ze,5335,"Brasília, Brasil"
4618,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,41231,https://twitter.com/jairbolsonaro,"- BRICS coroado de sucesso.
- Obrigado a vocês pela missão!
- Deus abençoe o Brasil! https://t.co/PaC7jo1B8M",5601,"Brasília, Brasil"
4619,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,70630,https://twitter.com/jairbolsonaro,- Primeiras-damas do Brasil e África do Sul. Boa noite a todos! https://t.co/BmHJbkpwhD,6968,"Brasília, Brasil"
4620,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,49145,https://twitter.com/jairbolsonaro,"- Diante dos eventos ocorridos na Embaixada da Venezuela, repudiamos a interferência de atores externos. Estamos tomando as medidas necessárias para resguardar a ordem pública e evitar atos de violência, em conformidade com a Convenção de Viena sobre Relações Diplomáticas.",7163,"Brasília, Brasil"
4621,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,33060,https://twitter.com/jairbolsonaro,"- Vendas no Varejo registram melhor resultado EM 10 ANOS para o mês de setembro (IBGE). A Semana do Brasil, iniciativa do nosso Governo junto a representantes do setor, que promoveu diversas ações para a população brasileira, foi determinante. Economia segue se recuperando! 🇧🇷",5484,"Brasília, Brasil"
4622,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,65895,https://twitter.com/jairbolsonaro,- Obras que não pararam levam água ao nosso Nordeste. Nossos parabéns ao Ministro Canuto! https://t.co/G5akRTsh6o,11373,"Brasília, Brasil"
4623,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,59231,https://twitter.com/jairbolsonaro,"- Hoje anunciei minha saída do PSL e início da criação de um novo partido: ""Aliança pelo Brasil"".

- Agradeço a todos que colaboraram comigo no PSL e que foram parceiros nas eleições de 2018. 🇧🇷 https://t.co/vi4aCHlLan",8387,"Brasília, Brasil"
4624,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,49869,https://twitter.com/jairbolsonaro,"- Ministério do Desenvolvimento Regional

- Recursos liberados no mês de novembro, por região, para Habitação, Obras Hídricas e Mobilidade:

- Nordeste ..... 352 milhões 
- Sudeste ..... 134 milhões 
- Norte ..... 54 milhões
- Sul .....  43 milhões 
- Centro-Oeste .... 42 milhões",8742,"Brasília, Brasil"
4625,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,21839,https://twitter.com/jairbolsonaro,"Dar continuidade à obras inacabadas não é demérito algum. Muito pelo contrário, mostramos o respeito com o pagador de impostos e temos muitas ainda a terminar. Como sempre dissemos: não chegamos até aqui para fazer o mesmo que governos passados! Compromisso com o Brasileiro!",3668,"Brasília, Brasil"
4626,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,35840,https://twitter.com/jairbolsonaro,"Junto com o @mdregional_br , entregamos milhares de moradias populares, sendo 3.012 casas e 1.088 apartamentos na Paraíba. As residências do Conjunto Aluízio Campos, em Campina Grande é uma das mais de 30.000 já entregues e continuarão por todo o Brasil, com ênfase no Nordeste. https://t.co/u1MWvQ8tRo",6445,"Brasília, Brasil"
4627,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,35260,https://twitter.com/jairbolsonaro,"Na Bahia, a @PRFBrasil apreendeu 3,5 ton de maconha e se aproxima da grande marca de 15 TONELADAS somente desta droga retirada de circulação em 2019. Prejuízo para o crime organizado, alívio para a população. Aos poucos, estamos resgatando os brasileiros das garras do tráfico! 🇧🇷",5756,"Brasília, Brasil"
4628,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,42318,https://twitter.com/jairbolsonaro,"- Obrigado Campina Grande. 
- Um abraço minha Paraíba. 
- Valeu Nordestão.
- Iuhuuuuuuuuu https://t.co/75JITDpO7K",6439,"Brasília, Brasil"
4629,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,29760,https://twitter.com/jairbolsonaro,"Após China anunciar habilitação da exportação de nosso miúdo suíno, Arábia Saudita faz o mesmo com 8 estabelecimentos do Brasil com a carne bovina. Geração de emprego e produção. Trabalho da @Min_Agricultura @TerezaCrisMS em nossa viagem ao Oriente Médio e Ásia. Grande Dia! 🇧🇷👍🏼 https://t.co/X7K9MiaNBl",5334,"Brasília, Brasil"
4630,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,36188,https://twitter.com/jairbolsonaro,"Mais uma demonstração de profissionalismos e devotamento da engenharia militar. 7 dias na semana, segue o grande trabalho de duplicação da BR-116/RS. Uma obra de qualidade conduzida pelo 1º Batalhão Ferroviário (Lages-SC) do @exercitooficial . @tarcisiogdf https://t.co/Mmaui9Q1kq",5911,"Brasília, Brasil"
4631,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,43839,https://twitter.com/jairbolsonaro,"- Mesmo que os índices de criminalidade venha caindo, a sociedade sofre drástica e diariamente nas mãos dos bandidos nas ruas e fora delas.

- Nosso papel é diminuir cada vez mais a guerra que vivemos e ainda perdemos no Brasil!

- Grato pela consideração! #pacoteanticrime https://t.co/NlNm2xuzWc",7085,"Brasília, Brasil"
4632,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,83151,https://twitter.com/jairbolsonaro,GRANDE DIA 🇧🇷👍🏼! https://t.co/8Mtt8eQ5qt,7516,"Brasília, Brasil"
4633,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,60535,https://twitter.com/jairbolsonaro,"Denúncias de fraudes nas eleições culminaram na renúncia do Presidente Evo Morales. A lição que fica para nós é a necessidade, em nome da democracia e transparência, contagem de votos que possam ser auditados. O VOTO IMPRESSO é sinal de clareza para o Brasil! https://t.co/MlmebgqjGQ",10978,"Brasília, Brasil"
4634,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,6951,https://twitter.com/jairbolsonaro,"33- O @minsaude destinou 67 novas ambulâncias para o Ceará. A entrega dos veículos foi realizada pelo Governo do Estado aos prefeitos de municípios. Já são 708 em todo Brasil desde o início da gestão Bolsonaro, com investimento de R$ 134 milhões. https://t.co/VKAcvKHmMw https://t.co/scGymGkk2T",1296,"Brasília, Brasil"
4635,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,7166,https://twitter.com/jairbolsonaro,"32- INÉDITA MACIÇA diversificação dos modais de transporte de carga a todo vapor: Outubro de boas notícias para o Porto de Vitória/ES. Entre janeiro e setembro de 2019, a movimentação de contêineres no terminal saltou 13,8% se comparado ao mesmo período de 2018. @portosdobrasil",1178,"Brasília, Brasil"
4636,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,5174,https://twitter.com/jairbolsonaro,31- O Ministério do Desenvolvimento Regional - @mdregional_br - financia R$ 268 milhões para modernizar e reparar serviços de saneamento básico em Campinas (SP). O recurso federal garante substituição de estruturas e melhora na eficiência do sistema de controle de perdas de água.,912,"Brasília, Brasil"
4637,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,4122,https://twitter.com/jairbolsonaro,"30- BC aponta crescimento do PIB no 3•trimestre e aceleração nos próximos meses. A taxa básica de juros deve encerrar 2019 em 4,5% ao ano. Ainda há muito o que fazer! Os indicativos apontam que o Governo Bolsonaro ruma para o caminho certo! https://t.co/DjlTuZVatt",848,"Brasília, Brasil"
4638,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3847,https://twitter.com/jairbolsonaro,29- Governo Bolsonaro completa 300 dias no Turismo. A liberação de vistos aumentou a visita de turistas estrangeiros no Rio de Janeiro e Brasil. Empregos e crescimento dos negócios. Ainda há muito o que fazer. https://t.co/JxMJXJzwJc,710,"Brasília, Brasil"
4639,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3764,https://twitter.com/jairbolsonaro,"28- O @MEC_Comunicacao lança o “programa Educação em Prática”, que alia o ensino fundamental à prática da educação geral e premiação. Com currículos apropriados, O MEC também anunciou a criação de 500 novas escolas de educação integral. https://t.co/C3tVl4cidt",743,"Brasília, Brasil"
4640,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3714,https://twitter.com/jairbolsonaro,"27- 23 startups abrem vagas de emprego. Entre cargos estão desenvolvedor, analista de marketing e programador web, analista de marketing digital e conteúdo, analista de atendimento, web developer e representantes de seguros. O mercado vai ganhando confiança e gerando empregos! https://t.co/uOPfiGJZOc",702,"Brasília, Brasil"
4641,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3681,https://twitter.com/jairbolsonaro,"26- A @Caixa liberou mais um saque das contas do FGTS para trabalhadores nascidos em abril e maio. No total, são 96 milhões de trabalhadores contemplados pela MP 889/19 que já liberou aproximadamente 44% dos R$ 40 bilhões.",680,"Brasília, Brasil"
4642,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,5236,https://twitter.com/jairbolsonaro,"25- Em Rondônia, o Porto hidroviário de Cai n’Água, que estava parado há tempos, voltou a funcionar em outubro. O terminal é vital para o transporte de passageiros e escoamento de cargas dos pequenos produtores da região. Trabalho do @MInfraestrutura melhorando a vida das pessoas https://t.co/UyisjLM97H",1086,"Brasília, Brasil"
4643,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,4166,https://twitter.com/jairbolsonaro,"24- Entregamos esta semana, ao lado do Governador Caiado , 214 ônibus escolares que vão atender 13 mil estudantes de 133 municípios goianos. Esses veículos chegaram por meio do trabalho conjunto entre poderes, emendas do então senador e outros parlamentares da bancada goiana! https://t.co/VFEZ2u3VyQ",792,"Brasília, Brasil"
4644,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3495,https://twitter.com/jairbolsonaro,"23- @mctic : criação do Centro de Inovação de Tecnologias Assistivas em Uberlândia/MG. O Poder público, faculdade e empresas privadas juntos no desenvolvimento de tecnologias e técnicas que proverão assistência e reabilitação para pessoas com deficiência. https://t.co/v0jDQ9JyVh",653,"Brasília, Brasil"
4645,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3361,https://twitter.com/jairbolsonaro,22- Crescimento da cabotagem (navegação porto-a-porto pela costa). A CAMEX aprovou nossa proposta de reduzir de 14% para 0% a alíquota de importação na aquisição de embarcações utilizadas para este segmento. Redução de custo na aquisição de frota de cerca de 40%. @portosdobrasil https://t.co/uuc0tcHFHk,666,"Brasília, Brasil"
4646,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3627,https://twitter.com/jairbolsonaro,21- Revogado o Decreto que proíbe o plantio de cana no AM. O decreto existia antes das regulamentações criadas e que sempre foram respeitadas. Mais empregos e renda. Parabéns ao @Min_Agricultura e parlamentares pelo empenho do desenvolvimento da região. https://t.co/8uOVxnHIYX,742,"Brasília, Brasil"
4647,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3634,https://twitter.com/jairbolsonaro,"20- Avança a ideia do @mdregional_br ,Gustavo Canuto – utilizar energia de placas solares para bombear água do ‘Velho Chico’ até os reservatórios do “Projeto São Francisco” – podendo reduzir o custo da operação em até 25% para Pernambuco, Ceará, Paraíba e Rio Grande do Norte. https://t.co/TRqUc3uOAa",730,"Brasília, Brasil"
4648,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3458,https://twitter.com/jairbolsonaro,"19- A produção de veículos cresceu 16,6% em outubro. O número representa uma elevação de 9,6% em comparação a outubro de 2018. Nos primeiros dez meses do ano houve aumento de 3,6% em relação aos fabricados de janeiro a outubro do ano passado. https://t.co/mmXg4IlY1V https://t.co/NEYl8xXlmg",680,"Brasília, Brasil"
4649,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3443,https://twitter.com/jairbolsonaro,"18- No acumulado em 12 meses, o IPCA recuou para 2,54%, ficando ainda mais abaixo da meta de 4,25% para o ano, o que reforça a probabilidade para a redução da taxa básica de juros. https://t.co/x5nZugZDRn",701,"Brasília, Brasil"
4650,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3410,https://twitter.com/jairbolsonaro,"16- Ampliação das relações internacionais: empregos, produção e serviços. (Indonésia, China, Emirados Árabes, Arábia Saudita e outros países). https://t.co/4VEWkh0oeS

17- Inflação fica em 0,10% em outubro. A menor taxa desde 1998. https://t.co/30kGVZpGBw",706,"Brasília, Brasil"
4651,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3321,https://twitter.com/jairbolsonaro,15- Ampliação do PROFESP. Decreto garante aumento do orçamento ao Programa esportivo atende 36 mil jovens em condições de vulnerabilidade e será expandido. Dinheiro do pagador de imposto retornando. Inclusão social! @DefesaGovBr @MinCidadania @DHumanosBrasil https://t.co/PgcAuNPzYd,662,"Brasília, Brasil"
4652,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3066,https://twitter.com/jairbolsonaro,"13- Projeto Anti-Crime no Congresso Nacional. https://t.co/dHxvf7hdlK

14- Hospitais Universitários de 22 estados e do DF recebem do @minsaude R$ 79,5 mi para melhoria dos atendimentos e serviços. Já foram repassados só neste ano R$ 238,6 mi a 48 hospitais universitários do país.",660,"Brasília, Brasil"
4653,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3731,https://twitter.com/jairbolsonaro,"11- A planta do Colégio Militar de SP em conjunto com empresas privadas tem seu pontapé inicial.

12- Mais de 980.000 pessoas com novas moradias em 300 dias. Foram R$3,49 bilhões. Ações para oferta de água no Nordeste e revitalização do Rio Araguaia. https://t.co/bgMQZ8F1IA https://t.co/DQL2wtsDnw",817,"Brasília, Brasil"
4654,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,4127,https://twitter.com/jairbolsonaro,"10- 300 DIAS DE GOVERNO- @MInfraestrutura (3): Destaque nos números do nosso programa de concessões: 12 Aeroportos, 13 Terminais Portuários, 01 Ferrovia Norte-Sul, atuação em BRs de todo País. R$ 5,8 bi em outorgas para o 🇧🇷, R$ 11,9 bi em investimentos. https://t.co/qkC4gEZaIY",858,"Brasília, Brasil"
4655,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3488,https://twitter.com/jairbolsonaro,"9- 300 DIAS DE GOVERNO (2)

- 13º do Bolsa Família
- Projeto Future-se (educação)
- Abertura do mercado da aviação
- Lei da liberdade econômica
- Digitalização de serviços: agilidade ao usuário, R$ bilhões em economia e Meio Ambiente. https://t.co/91cN8Klpyj",726,"Brasília, Brasil"
4656,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3726,https://twitter.com/jairbolsonaro,"8- 300 DIAS DE GOVERNO (1) https://t.co/31WLMNvkzw

- Queda recorde de homicídios
- Redução de estupros
- Recorde de apreensão de drogas
- 761 mil empregos formais
- Redução do Estado
-Acordo histórico da Base de Alcantâcara-MA, ainda faltando aprovação do Senado.",839,"Brasília, Brasil"
4657,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3313,https://twitter.com/jairbolsonaro,"7- O Ministério da Ciência, Tecnologia, Inovação e Comunicação - @mctic - anunciou a criação de 8 laboratórios de inteligência artificial no Brasil. Trabalharão com desenvolvimento das cidades ,indústria, agro, saúde e internet, também em conjunto com o @exercitooficial https://t.co/ccMDPqvQCA",674,"Brasília, Brasil"
4658,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,4303,https://twitter.com/jairbolsonaro,6- Bolsa de valores bateu mais um recorde. Confiança no Brasil em alta e crescendo! Dever de casa sendo cumprido e temos que desfazer ainda muitos estragos! As oscilações ocorreram devido a soltura de corruptos presos como o presidiário Lula. Vamos adiante!,937,"Brasília, Brasil"
4659,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3762,https://twitter.com/jairbolsonaro,"5- Projeto-piloto “EM FRENTE BRASIL”, inicialmente reduziu assassinatos em 47%, nas 4 das 5 cidades em que foram aplicadas, se comparados set e out de 2018 e 2019 : -73% (Ananindeua/PA), -59% (Goiânia/GO), -25% (Paulista/PE), -11% (Cariacica/ES). Desenvolvendo e aperfeiçoando!",778,"Brasília, Brasil"
4660,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3286,https://twitter.com/jairbolsonaro,"4- O @MEC_Comunicacao liberou R$115 milhões para ampliar o “Programa Educação Conectada”. Mais de 24,5 mil escolas públicas passam a ser atendidas com internet banda larga no Brasil, proporcionando aos alunos um melhor aprendizado. Ampliaremos ainda mais! https://t.co/8eBCdw07TE",713,"Brasília, Brasil"
4661,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3589,https://twitter.com/jairbolsonaro,3- A China habilitou mais sete plantas de Santa Catarina para exportação de miúdos suínos. A habilitação é resultado das tratativas realizadas durante viagem ao país asiático no fim de outubro. Empregos e aumento da produção. @Min_Agricultura https://t.co/JHpvRsWNnn,731,"Brasília, Brasil"
4662,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,3882,https://twitter.com/jairbolsonaro,2- O @MinEconomia liberou recursos garantindo 100% das bolsas do CNPq. Organização e enxugamento dos gastos gigantescos do passado para focar aonde podemos crescer. Foram R$ 250 milhões: importância da comunidade científica nacional. https://t.co/yAKLc821pO,824,"Brasília, Brasil"
4663,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,22274,https://twitter.com/jairbolsonaro,"GOVERNO BOLSONARO - PRIMEIRA SEMANA DE NOVEMBRO: https://t.co/xBFiMlnAZZ 

1- formatura de 500 novos policiais federais que atuarão nos próximos dias no combate à corrupção e integração entre as Forças de Segurança de estados e municípios. https://t.co/ART03PFf5v ( @SF_Moro ) https://t.co/S0KPcc1unF",3734,"Brasília, Brasil"
4664,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,14285,https://twitter.com/jairbolsonaro,Via @minsaude https://t.co/WIPbu6D3ui,2586,"Brasília, Brasil"
4665,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,27081,https://twitter.com/jairbolsonaro,"Por intermédio do @mdregional_br , destinamos mais de R$359 milhões para a  continuidade das obras do programa de habitação de interesse social. Muito neste setor está sendo feito, graças a interrupção de desvios e enxugamento da máquina pública! https://t.co/eTaXLgUs2n",4415,"Brasília, Brasil"
4666,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,33314,https://twitter.com/jairbolsonaro,Bom domingo a todos! https://t.co/iUuUPxkW18,3980,"Brasília, Brasil"
4667,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,66798,https://twitter.com/jairbolsonaro,"- Não responderei a criminosos que por ora estão soltos.
- Meu partido é o Brasil! https://t.co/dqitYsHqCj",9119,"Brasília, Brasil"
4668,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,22512,https://twitter.com/jairbolsonaro,"Por intermédio do @mdregional_br , Gustavo Canuto, destinamos mais de R$359 milhões de reais para a  continuidade das obras do programa de habitação de interesse social. Muito neste setor está sendo feito, graças a interrupção de desvios e enxugamento da máquina pública! https://t.co/B35iQrdQKE",3985,"Brasília, Brasil"
4669,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,1037,https://twitter.com/jairbolsonaro,@blwdlinejao @ronaldocaiado Sentiu ou é impressão? Lembranças a quem for da família!,137,"Brasília, Brasil"
4670,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,37590,https://twitter.com/jairbolsonaro,"Entregamos esta semana, ao lado do Governador @ronaldocaiado , 214 ônibus escolares que vão atender 13 mil estudantes de 133 municípios goianos. Esses veículos chegaram por meio do trabalho conjunto entre poderes, emendas do então senador e outros parlamentares da bancada goiana!",5226,"Brasília, Brasil"
4671,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,10861,https://twitter.com/jairbolsonaro,"Os trabalhos do @MInfraestrutura e outros órgãos responsáveis pelas rodovias federais continuam com tudo em todas as regiões do Brasil, como na BR470/101-SC, BR116/RS, BR163/164/MT, BR153/SP e BR101/RJ: https://t.co/0Pf0WKuUY4",1780,"Brasília, Brasil"
4672,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,14218,https://twitter.com/jairbolsonaro,"A recuperação e construções nas rodovias federais pelo @MInfraestrutura @exercitooficial e @DNIToficial , tiveram alcance também está semana na renovação asfáltica, correções de estragos naturais e asfálticos nas BRs 317 e 364-AC: https://t.co/AEK0nWYrI7",2566,"Brasília, Brasil"
4673,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,28553,https://twitter.com/jairbolsonaro,"Mostramos semanalmente o árduo trabalho do @exercitooficial , @MInfraestrutura e @DNIToficial nas BRs. Esta semana, uma das suas variações foram as estradas da Região Norte do país, como construções de pontes, trabalho noturno e sinalização nas BRs 319/174-AM e BR/432-RR: https://t.co/pgAiMgKZYj",5180,"Brasília, Brasil"
4674,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,30377,https://twitter.com/jairbolsonaro,"Iniciamos a poucos meses a nova fase de recuperação do Brasil e não é um processo rápido, mas avançamos com fatos. Não dê munição ao canalha, que momentaneamente está livre, mas carregado de culpa.

- BRASIL ACIMA DE TUDO!
- DEUS ACIMA DE TODOS!

.YouTube: https://t.co/ART03PFf5v",5382,"Brasília, Brasil"
4675,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,74890,https://twitter.com/jairbolsonaro,"Amantes da liberdade e do bem, somos a maioria. Não podemos cometer erros. Sem um norte e um comando, mesmo a melhor tropa, se torna num bando que atira para todos os lados, inclusive nos amigos. Não dê munição ao canalha, que momentaneamente está livre, mas carregado de culpa. https://t.co/NSMjtytuDO",15364,"Brasília, Brasil"
4676,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,22210,https://twitter.com/jairbolsonaro,"Mais uma novidade diretamente do @mctic : o Centro de Inovação de Tecnologias Assistivas em Uberlândia/MG. O Poder público, faculdade e empresas privadas juntos no desenvolvimento de tecnologias e técnicas que proverão assistência e reabilitação para pessoas com deficiência. https://t.co/lvlEsviOt9",3673,"Brasília, Brasil"
4677,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,54975,https://twitter.com/jairbolsonaro,"- Agora em Goiânia.
- Fazendo a minha parte pelo melhor do nosso Brasil, agradeço ao povo de Goiás pelo carinho e consideração. https://t.co/QCOPUPnytf",6597,"Brasília, Brasil"
4678,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,16888,https://twitter.com/jairbolsonaro,https://t.co/yvI9KznFUU https://t.co/tmXDfbO41V,2807,"Brasília, Brasil"
4679,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,67906,https://twitter.com/jairbolsonaro,Globo news nos cita como ex-presidente! Muitos caem no jogo de “equívocos rotineiros” inocentemente! Estamos mudando o Brasil! https://t.co/XlFFcBlKYs,8907,"Brasília, Brasil"
4680,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,15175,https://twitter.com/jairbolsonaro,"Redução de custo na aquisição de frota de no mínimo 40%. Passo enorme para quem quer investir no setor, gerar empregos, movimentar toda a cadeia produtiva e ampliar a participação da cabotagem de transportes do Brasil. Vem mais novidades aí! @portosdobrasil @tarcisiogdf",1984,"Brasília, Brasil"
4681,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,28759,https://twitter.com/jairbolsonaro,Nosso Governo dá um passo gigante para o crescimento da cabotagem (navegação porto-a-porto pela costa). A Câmara de Comércio Exterior (CAMEX) aprovou nossa proposta de reduzir de 14% para 0% a alíquota de importação na aquisição de embarcações utilizadas para este segmento.,3894,"Brasília, Brasil"
4682,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,15305,https://twitter.com/jairbolsonaro,"- Assista ao importante discurso:
- Formatura de 500 Policiais Federais em Sobradinho/DF
- *PR JAIR BOLSONARO*. https://t.co/Lhb6RKP6qa",2195,"Brasília, Brasil"
4683,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,19114,https://twitter.com/jairbolsonaro,"Vamos desenvolver todo o Brasil. Nosso governo alinhado com os interesses do povo do AM. Manaus, Rio Preto da Eva e Itacoatiara terão mais empregos e renda.  @Min_Agricultura , senadores e deputados do estado do Amazonas, nossos parabéns pelo empenho do desenvolvimento da região. https://t.co/6yryJ8WFI9",2850,"Brasília, Brasil"
4684,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,41300,https://twitter.com/jairbolsonaro,Fui eleito para chefiar um dos Poderes da República e assim o farei enquanto Deus permitir. Pela manhã estarei na formatura de novos 500 policiais federais. À tarde em Goiás na entrega de ônibus escolares e agenda com o Governador Caiado. Bom dia a todos. https://t.co/AWwaYn7Vhz,4875,"Brasília, Brasil"
4685,Jair M. Bolsonaro,Leader,7178986,2010-03-31 23:13:44+00:00,7034,https://twitter.com/jairbolsonaro,https://t.co/xX3Mx1jSq6,963,"Brasília, Brasil"
